policy_id;policy_tenure;age_of_car;age_of_policyholder;area_cluster;population_density;make;segment;model;fuel_type;max_torque;max_power;engine_type;airbags;is_esc;is_adjustable_steering;is_tpms;is_parking_sensors;is_parking_camera;rear_brakes_type;displacement;cylinder;transmission_type;gear_box;steering_type;turning_radius;length;width;height;gross_weight;is_front_fog_lights;is_rear_window_wiper;is_rear_window_washer;is_rear_window_defogger;is_brake_assist;is_power_door_locks;is_central_locking;is_power_steering;is_driver_seat_height_adjustable;is_day_night_rear_view_mirror;is_ecw;is_speed_alert;ncap_rating;is_claim
ID15521;1.24978453110349;0.05;0.480769230769231;C3;4076;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID49404;0.003204787258314;0.0;0.509615384615385;C8;8794;1;Utility;M10;CNG;85Nm@3000rpm;61.68bhp@6000rpm;G12B;1;No;No;No;Yes;No;Drum;1196;4;Manual;5;Manual;4.5;3675;1475;1825;1510;No;No;No;No;No;No;No;No;No;No;No;Yes;0;0
ID46578;0.559516228456297;0.03;0.471153846153846;C8;8794;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID21620;0.428496538500686;0.11;0.442307692307692;C17;65567;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID39849;0.381791247989747;0.06;0.567307692307692;C6;13051;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID34255;0.525180164213668;0.0;0.471153846153846;C8;8794;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID03401;0.010227097793872;0.04;0.403846153846154;C16;16206;4;C1;M11;Petrol;170Nm@4000rpm;118.36bhp@5500rpm;1.5 Turbocharged Revotron;2;Yes;No;No;Yes;Yes;Drum;1199;3;Manual;6;Power;5.1;3993;1811;1606;1660;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;5;0
ID00569;0.858186252979041;0.01;0.365384615384615;C2;27003;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID37660;0.531174871851908;0.03;0.567307692307692;C2;27003;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;1
ID48225;0.406948096655202;0.09;0.567307692307692;C2;27003;5;C1;M9;Diesel;200Nm@1750rpm;97.89bhp@3600rpm;i-DTEC;2;No;Yes;No;Yes;Yes;Drum;1498;4;Manual;5;Electric;4.9;3995;1695;1501;1051;Yes;No;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;4;0
ID33468;1.0148760019308;0.11;0.471153846153846;C8;8794;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID11586;0.054244669659296;0.0;0.625;C5;34738;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID09713;0.74150701271215;0.03;0.538461538461538;C1;4990;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID17761;0.077630786838283;0.05;0.461538461538462;C13;5410;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID05588;0.037042674025644;0.01;0.365384615384615;C7;6112;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID08708;1.07679651406489;0.03;0.451923076923077;C8;8794;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID46304;1.09560349462845;0.08;0.730769230769231;C8;8794;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID33729;0.003309142352267;0.03;0.567307692307692;C6;13051;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID21680;0.274298165802868;0.06;0.682692307692308;C2;27003;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID33053;0.115744158971056;0.08;0.5;C14;7788;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID09751;1.14321703647414;0.16;0.519230769230769;C8;8794;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID36808;1.08288874138663;0.05;0.673076923076923;C14;7788;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID08134;0.564195060393044;0.12;0.394230769230769;C8;8794;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID10533;0.518274625598752;0.02;0.692307692307692;C2;27003;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID19476;1.01908828238004;0.1;0.471153846153846;C11;6108;2;A;M3;Petrol;91Nm@4250rpm;67.06bhp@5500rpm;1.0 SCe;2;No;No;No;No;Yes;Drum;999;3;Automatic;5;Electric;5.0;3731;1579;1490;1155;No;No;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;2;0
ID07389;0.242422011224191;0.02;0.576923076923077;C3;4076;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID20869;1.05501679733215;0.03;0.673076923076923;C16;16206;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID51249;0.8842473722317;0.01;0.423076923076923;C10;73430;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID04133;1.09495665225933;0.14;0.798076923076923;C1;4990;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID23489;0.85234942315973;0.08;0.548076923076923;C2;27003;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID32975;0.507483504729764;0.01;0.586538461538462;C3;4076;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID38668;0.802677187329933;0.04;0.346153846153846;C19;27742;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID24465;1.11907949051823;0.16;0.759615384615385;C3;4076;1;C1;M2;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K12N Dualjet;2;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.8;3995;1735;1515;1335;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID38293;0.095914084478589;0.0;0.288461538461538;C2;27003;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID37068;0.423997882771465;0.03;0.317307692307692;C2;27003;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID32619;0.549247240028079;0.05;0.653846153846154;C2;27003;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID43718;1.0804458736292;0.19;0.355769230769231;C13;5410;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID34834;0.090485212063585;0.03;0.298076923076923;C7;6112;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID33214;0.151805222589504;0.09;0.442307692307692;C8;8794;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID48790;0.35159426253757;0.02;0.519230769230769;C1;4990;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID39611;0.255435606688315;0.17;0.576923076923077;C8;8794;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID40850;1.2245587539171;0.12;0.307692307692308;C8;8794;1;C1;M2;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K12N Dualjet;2;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.8;3995;1735;1515;1335;Yes;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID49023;1.01167564688861;0.15;0.519230769230769;C2;27003;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID43899;0.088960207392511;0.02;0.596153846153846;C13;5410;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID14482;0.648866004959941;0.03;0.471153846153846;C10;73430;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID11977;0.410479909300005;0.01;0.442307692307692;C11;6108;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID57605;0.862047281654303;0.01;0.384615384615385;C8;8794;1;B1;M8;CNG;82.1Nm@3400rpm;55.92bhp@5300rpm;K10C;2;No;No;No;Yes;No;Drum;998;3;Manual;5;Power;4.7;3655;1620;1675;1340;No;No;No;No;No;Yes;Yes;Yes;No;No;Yes;Yes;2;0
ID57547;0.953993185094866;0.05;0.413461538461538;C7;6112;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID31878;0.444135712927356;0.11;0.346153846153846;C8;8794;1;Utility;M10;CNG;85Nm@3000rpm;61.68bhp@6000rpm;G12B;1;No;No;No;Yes;No;Drum;1196;4;Manual;5;Manual;4.5;3675;1475;1825;1510;No;No;No;No;No;No;No;No;No;No;No;Yes;0;0
ID06205;1.10139152581423;0.18;0.538461538461538;C8;8794;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID30249;0.151200581299914;0.08;0.490384615384615;C8;8794;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID29141;1.1726930809981;0.1;0.326923076923077;C13;5410;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
  ID23504;0.886620529574399;0.0;0.355769230769231;C8;8794;5;C1;M9;Diesel;200Nm@1750rpm;97.89bhp@3600rpm;i-DTEC;2;No;Yes;No;Yes;Yes;Drum;1498;4;Manual;5;Electric;4.9;3995;1695;1501;1051;Yes;No;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;4;0
ID41012;0.291200038583748;0.04;0.442307692307692;C2;27003;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID49584;0.086705146731662;0.12;0.538461538461538;C8;8794;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID46740;0.881987436552993;0.03;0.5;C3;4076;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID31107;1.22949299818433;0.02;0.548076923076923;C19;27742;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID49624;0.731485001922469;0.2;0.423076923076923;C21;3264;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID23117;0.15440893376609;0.04;0.778846153846154;C5;34738;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID02417;1.22793667359778;0.04;0.625;C9;17804;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID20450;1.13726817555769;0.04;0.403846153846154;C12;34791;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID08581;1.06210571503607;0.05;0.730769230769231;C2;27003;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID41947;0.303890842022674;0.12;0.394230769230769;C3;4076;2;A;M3;Petrol;91Nm@4250rpm;67.06bhp@5500rpm;1.0 SCe;2;No;No;No;No;Yes;Drum;999;3;Automatic;5;Electric;5.0;3731;1579;1490;1155;No;No;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;2;0
ID09907;0.663083533265933;0.13;0.557692307692308;C5;34738;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;1
ID50902;0.489717544221996;0.02;0.442307692307692;C9;17804;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID44116;0.283103669821966;0.13;0.682692307692308;C8;8794;1;B1;M8;CNG;82.1Nm@3400rpm;55.92bhp@5300rpm;K10C;2;No;No;No;Yes;No;Drum;998;3;Manual;5;Power;4.7;3655;1620;1675;1340;No;No;No;No;No;Yes;Yes;Yes;No;No;Yes;Yes;2;0
ID47784;0.052148195387313;0.0;0.394230769230769;C10;73430;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID35771;0.440807417768329;0.09;0.403846153846154;C1;4990;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID55028;0.089399571101943;0.09;0.394230769230769;C1;4990;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;1
ID03157;1.2379745752278;0.05;0.605769230769231;C2;27003;2;A;M3;Petrol;91Nm@4250rpm;67.06bhp@5500rpm;1.0 SCe;2;No;No;No;No;Yes;Drum;999;3;Automatic;5;Electric;5.0;3731;1579;1490;1155;No;No;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;2;0
ID05820;0.318669912351483;0.12;0.326923076923077;C22;16733;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID04637;0.105392580509189;0.0;0.5;C3;4076;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID23857;0.663694324156024;0.0;0.355769230769231;C3;4076;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
ID55758;0.199340798022948;0.19;0.5;C9;17804;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID36139;0.261741978669302;0.03;0.480769230769231;C2;27003;1;B2;M7;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;1.2 L K Series Engine;6;Yes;Yes;No;Yes;Yes;Drum;1197;4;Automatic;5;Electric;4.85;3990;1745;1500;1410;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;0;0
ID24269;0.548847335022583;0.06;0.480769230769231;C10;73430;1;B1;M8;CNG;82.1Nm@3400rpm;55.92bhp@5300rpm;K10C;2;No;No;No;Yes;No;Drum;998;3;Manual;5;Power;4.7;3655;1620;1675;1340;No;No;No;No;No;Yes;Yes;Yes;No;No;Yes;Yes;2;0
ID31744;1.13909015495663;0.12;0.471153846153846;C12;34791;3;C2;M4;Diesel;250Nm@2750rpm;113.45bhp@4000rpm;1.5 L U2 CRDi;6;Yes;Yes;Yes;Yes;Yes;Disc;1493;4;Automatic;6;Power;5.2;4300;1790;1635;1720;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;3;0
ID51207;0.043236221783053;0.05;0.625;C14;7788;1;B2;M6;Petrol;113Nm@4400rpm;88.50bhp@6000rpm;K Series Dual jet;2;No;Yes;No;Yes;No;Drum;1197;4;Manual;5;Electric;4.8;3845;1735;1530;1335;Yes;No;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;2;0
ID58503;0.57141097242575;0.09;0.442307692307692;C2;27003;2;A;M3;Petrol;91Nm@4250rpm;67.06bhp@5500rpm;1.0 SCe;2;No;No;No;No;Yes;Drum;999;3;Automatic;5;Electric;5.0;3731;1579;1490;1155;No;No;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;2;0
ID21486;0.033901874909384;0,01;0.480769230769231;C10;73430;1;A;M1;CNG;60Nm@3500rpm;40.36bhp@6000rpm;F8D Petrol Engine;2;No;No;No;Yes;No;Drum;796;3;Manual;5;Power;4.6;3445;1515;1475;1185;No;No;No;No;No;No;No;Yes;No;No;No;Yes;0;0
